Started,Finished,Memory per executor,# executors,# records,Size(MB),Total Time,Throughpu (MB),Throughput (RPS)
2018-12-15 14:48:24,2018-12-15 16:13:50,4g,1,8000000,41199,5126,=E2/G2
2018-12-14 19:24:01,2018-12-14 20:09:23,4g,2,8000000,41199,2722,=E3/G3
2018-12-16 13:21:40,2018-12-16 13:44:44,4g,4,8000000,41199,1384,=E4/G4
2018-12-16 13:44:44,2018-12-16 13:57:37,4g,8,8000000,41199,773,=E5/G5
2018-12-16 03:54:56,2018-12-16 04:03:03,4g,16,8000000,41199,487,=E6/G6
2018-12-16 14:06:22,2018-12-16 14:12:50,4g,24,8000000,41199,388,=E7/G7
2018-12-15 17:58:54,2018-12-15 18:04:14,4g,32,8000000,41199,320,=E8/G8
2018-12-15 18:04:14,2018-12-15 18:08:54,4g,48,8000000,41199,280,=E9/G9
2018-12-16 04:21:26,2018-12-16 04:25:38,4g,64,8000000,41199,252,=E10/G10
